PageRow,PageColumn,pixel1,pixel2,pixel3,pixel4,pixel5,pixel6,pixel7,pixel8,pixel9,pixel10,pixel11,pixel12,pixel13,pixel14,pixel15,count1,color1,count2,color2,count3,color3,count4,color4,count5,color5,count6,color6,count7,color7,count8,color8,count9,color9,count10,color10,count11,color11,count12,color12,count13,color13,count14,color14,count15,color15,
D , 9 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,15 , 0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D , 10 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,15 , 0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D , 11 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,5 , 0 ,1 , 1 ,4 , 0 ,1 , 1 ,4 , 0 ,,,,,,,,,,,,,,,,,,,,,
D , 12 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,5 ,5 ,5 ,5 ,5 ,10 , 0 ,5 , 5 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
E , 1 ,5 ,5 ,5 ,5 ,5 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,5 , 5 ,10 , 0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
E , 2 ,4 ,0 ,0 ,0 ,0 ,4 ,4 ,0 ,0 ,3 ,4 ,4 ,4 ,0 ,3 ,1 , 4 ,4 , 0 ,2 , 4 ,2 , 0 ,1 , 3 ,3 , 4 ,1 , 0 ,1 , 3 ,,,,,,,,,,,,,,,
E , 3 ,4 ,4 ,4 ,0 ,3 ,3 ,3 ,3 ,0 ,0 ,3 ,3 ,3 ,3 ,0 ,3 , 4 ,1 , 0 ,4 , 3 ,2 , 0 ,4 , 3 ,1 , 0 ,,,,,,,,,,,,,,,,,,,
E , 4 ,3 ,3 ,3 ,3 ,3 ,3 ,3 ,3 ,3 ,3 ,3 ,3 ,3 ,3 ,3 ,15 , 3 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E , 5 ,3 ,1 ,1 ,3 ,3 ,1 ,2 ,1 ,3 ,3 ,2 ,2 ,1 ,3 ,3 ,1 , 3 ,2 , 1 ,2 , 3 ,1 , 1 ,1 , 2 ,1 , 1 ,2 , 3 ,2 , 2 ,1 , 1 ,2 , 3 ,,,,,,,,,,,
E , 6 ,2 ,1 ,3 ,3 ,3 ,2 ,1 ,3 ,3 ,3 ,1 ,3 ,3 ,3 ,3 ,1 , 2 ,1 , 1 ,3 , 3 ,1 , 2 ,1 , 1 ,3 , 3 ,1 , 1 ,4 , 3 ,,,,,,,,,,,,,,,
E , 7 ,3 ,3 ,3 ,3 ,3 ,3 ,3 ,3 ,3 ,1 ,3 ,3 ,3 ,1 ,1 ,9 , 3 ,1 , 1 ,3 , 3 ,2 , 1 ,,,,,,,,,,,,,,,,,,,,,,,
E , 8 ,3 ,1 ,1 ,0 ,3 ,1 ,0 ,0 ,0 ,3 ,0 ,0 ,0 ,0 ,3 ,1 , 3 ,2 , 1 ,1 , 0 ,1 , 3 ,1 , 1 ,3 , 0 ,1 , 3 ,4 , 0 ,1 , 3 ,,,,,,,,,,,,,
E , 9 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,15 , 0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E , 10 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,15 , 0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E , 11 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,9 , 0 ,1 , 1 ,4 , 0 ,1 , 1 ,,,,,,,,,,,,,,,,,,,,,,,
E , 12 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,5 ,5 ,5 ,5 ,5 ,10 , 0 ,5 , 5 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
F , 1 ,5 ,5 ,5 ,5 ,5 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,0 ,0 ,0 ,5 , 5 ,6 , 0 ,1 , 3 ,3 , 0 ,,,,,,,,,,,,,,,,,,,,,,,
F , 2 ,0 ,3 ,0 ,0 ,0 ,3 ,3 ,0 ,0 ,0 ,3 ,3 ,0 ,0 ,0 ,1 , 0 ,1 , 3 ,3 , 0 ,2 , 3 ,3 , 0 ,2 , 3 ,3 , 0 ,,,,,,,,,,,,,,,,,
F , 3 ,3 ,3 ,3 ,0 ,0 ,3 ,3 ,3 ,3 ,0 ,0 ,0 ,0 ,3 ,3 ,3 , 3 ,2 , 0 ,4 , 3 ,4 , 0 ,2 , 3 ,,,,,,,,,,,,,,,,,,,,,
F , 4 ,0 ,0 ,0 ,0 ,3 ,3 ,0 ,0 ,3 ,3 ,3 ,1 ,3 ,3 ,3 ,4 , 0 ,2 , 3 ,2 , 0 ,3 , 3 ,1 , 1 ,3 , 3 ,,,,,,,,,,,,,,,,,,,
F , 5 ,3 ,1 ,0 ,0 ,3 ,3 ,1 ,0 ,0 ,0 ,3 ,3 ,1 ,0 ,0 ,1 , 3 ,1 , 1 ,2 , 0 ,2 , 3 ,1 , 1 ,3 , 0 ,2 , 3 ,1 , 1 ,2 , 0 ,,,,,,,,,,,,,
F , 6 ,3 ,3 ,1 ,0 ,0 ,3 ,1 ,0 ,0 ,0 ,3 ,1 ,0 ,0 ,0 ,2 , 3 ,1 , 1 ,2 , 0 ,1 , 3 ,1 , 1 ,3 , 0 ,1 , 3 ,1 , 1 ,3 , 0 ,,,,,,,,,,,,,
F , 7 ,1 ,0 ,0 ,0 ,0 ,3 ,0 ,0 ,0 ,0 ,3 ,0 ,0 ,0 ,0 ,1 , 1 ,4 , 0 ,1 , 3 ,4 , 0 ,1 , 3 ,4 , 0 ,,,,,,,,,,,,,,,,,,,
F , 8 ,3 ,0 ,0 ,0 ,0 ,3 ,0 ,0 ,0 ,0 ,3 ,0 ,0 ,0 ,0 ,1 , 3 ,4 , 0 ,1 , 3 ,4 , 0 ,1 , 3 ,4 , 0 ,,,,,,,,,,,,,,,,,,,
F , 9 ,3 ,0 ,0 ,0 ,0 ,3 ,0 ,0 ,0 ,0 ,3 ,0 ,0 ,0 ,0 ,1 , 3 ,4 , 0 ,1 , 3 ,4 , 0 ,1 , 3 ,4 , 0 ,,,,,,,,,,,,,,,,,,,
F , 10 ,3 ,0 ,0 ,0 ,0 ,3 ,0 ,0 ,0 ,0 ,3 ,0 ,0 ,0 ,0 ,1 , 3 ,4 , 0 ,1 , 3 ,4 , 0 ,1 , 3 ,4 , 0 ,,,,,,,,,,,,,,,,,,,
F , 11 ,3 ,0 ,0 ,0 ,0 ,1 ,1 ,1 ,1 ,0 ,1 ,2 ,1 ,2 ,0 ,1 , 3 ,4 , 0 ,4 , 1 ,1 , 0 ,1 , 1 ,1 , 2 ,1 , 1 ,1 , 2 ,1 , 0 ,,,,,,,,,,,,,
F , 12 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,5 ,5 ,5 ,5 ,5 ,10 , 0 ,5 , 5 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
G , 1 ,5 ,5 ,5 ,5 ,5 ,0 ,0 ,0 ,0 ,5 ,0 ,0 ,0 ,0 ,5 ,5 , 5 ,4 , 0 ,1 , 5 ,4 , 0 ,1 , 5 ,,,,,,,,,,,,,,,,,,,,,
G , 2 ,0 ,0 ,0 ,0 ,5 ,0 ,0 ,0 ,0 ,5 ,0 ,0 ,0 ,0 ,5 ,4 , 0 ,1 , 5 ,4 , 0 ,1 , 5 ,4 , 0 ,1 , 5 ,,,,,,,,,,,,,,,,,,,
G , 3 ,0 ,0 ,0 ,0 ,5 ,0 ,0 ,0 ,0 ,5 ,0 ,0 ,0 ,0 ,5 ,4 , 0 ,1 , 5 ,4 , 0 ,1 , 5 ,4 , 0 ,1 , 5 ,,,,,,,,,,,,,,,,,,,
G , 4 ,0 ,0 ,0 ,0 ,5 ,3 ,0 ,0 ,0 ,5 ,3 ,0 ,0 ,0 ,5 ,4 , 0 ,1 , 5 ,1 , 3 ,3 , 0 ,1 , 5 ,1 , 3 ,3 , 0 ,1 , 5 ,,,,,,,,,,,,,,,
G , 5 ,3 ,3 ,0 ,0 ,5 ,0 ,0 ,0 ,0 ,5 ,0 ,0 ,0 ,0 ,5 ,2 , 3 ,2 , 0 ,1 , 5 ,4 , 0 ,1 , 5 ,4 , 0 ,1 , 5 ,,,,,,,,,,,,,,,,,
G , 6 ,0 ,0 ,0 ,0 ,5 ,0 ,0 ,0 ,0 ,5 ,0 ,0 ,0 ,0 ,5 ,4 , 0 ,1 , 5 ,4 , 0 ,1 , 5 ,4 , 0 ,1 , 5 ,,,,,,,,,,,,,,,,,,,
G , 7 ,0 ,0 ,0 ,0 ,5 ,0 ,0 ,0 ,0 ,5 ,0 ,0 ,0 ,0 ,5 ,4 , 0 ,1 , 5 ,4 , 0 ,1 , 5 ,4 , 0 ,1 , 5 ,,,,,,,,,,,,,,,,,,,
G , 8 ,0 ,0 ,0 ,0 ,5 ,0 ,0 ,0 ,0 ,5 ,0 ,0 ,0 ,0 ,5 ,4 , 0 ,1 , 5 ,4 , 0 ,1 , 5 ,4 , 0 ,1 , 5 ,,,,,,,,,,,,,,,,,,,
G , 9 ,0 ,0 ,0 ,0 ,5 ,0 ,0 ,0 ,0 ,5 ,0 ,0 ,0 ,0 ,5 ,4 , 0 ,1 , 5 ,4 , 0 ,1 , 5 ,4 , 0 ,1 , 5 ,,,,,,,,,,,,,,,,,,,
G , 10 ,0 ,0 ,0 ,0 ,5 ,0 ,0 ,0 ,0 ,5 ,0 ,0 ,0 ,0 ,5 ,4 , 0 ,1 , 5 ,4 , 0 ,1 , 5 ,4 , 0 ,1 , 5 ,,,,,,,,,,,,,,,,,,,
G , 11 ,0 ,0 ,0 ,0 ,5 ,0 ,0 ,0 ,0 ,5 ,0 ,0 ,0 ,0 ,5 ,4 , 0 ,1 , 5 ,4 , 0 ,1 , 5 ,4 , 0 ,1 , 5 ,,,,,,,,,,,,,,,,,,,
G , 12 ,0 ,0 ,0 ,0 ,5 ,0 ,0 ,0 ,0 ,5 ,5 ,5 ,5 ,5 ,5 ,4 , 0 ,1 , 5 ,4 , 0 ,6 , 5 ,,,,,,,,,,,,,,,,,,,,,,,
