PageRow,PageColumn,pixel1,pixel2,pixel3,pixel4,pixel5,pixel6,pixel7,pixel8,pixel9,pixel10,pixel11,pixel12,pixel13,pixel14,pixel15,count1,color1,count2,color2,count3,color3,count4,color4,count5,color5,count6,color6,count7,color7,count8,color8,count9,color9,count10,color10,count11,color11,count12,color12,count13,color13,count14,color14,count15,color15,
B , 11 ,6 ,6 ,6 ,6 ,5 ,5 ,5 ,6 ,6 ,6 ,0 ,0 ,0 ,0 ,0 ,4 , 6 ,3 , 5 ,3 , 6 ,5 , 0 ,,,,,,,,,,,,,,,,,,,,,,,
B , 12 ,1 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,1 ,6 ,6 ,6 ,6 ,6 ,1 , 1 ,8 , 8 ,1 , 1 ,5 , 6 ,,,,,,,,,,,,,,,,,,,,,,,
C , 1 ,6 ,6 ,6 ,6 ,6 ,8 ,8 ,8 ,8 ,8 ,1 ,8 ,1 ,8 ,8 ,5 , 6 ,5 , 8 ,1 , 1 ,1 , 8 ,1 , 1 ,2 , 8 ,,,,,,,,,,,,,,,,,,,
C , 2 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,0 ,8 ,8 ,8 ,0 ,5 ,9 , 8 ,1 , 0 ,3 , 8 ,1 , 0 ,1 , 5 ,,,,,,,,,,,,,,,,,,,,,
C , 3 ,8 ,8 ,0 ,5 ,5 ,8 ,8 ,0 ,5 ,5 ,8 ,8 ,0 ,5 ,5 ,2 , 8 ,1 , 0 ,2 , 5 ,2 , 8 ,1 , 0 ,2 , 5 ,2 , 8 ,1 , 0 ,2 , 5 ,,,,,,,,,,,,,
C , 4 ,8 ,8 ,8 ,0 ,5 ,1 ,8 ,8 ,0 ,5 ,8 ,8 ,8 ,8 ,0 ,3 , 8 ,1 , 0 ,1 , 5 ,1 , 1 ,2 , 8 ,1 , 0 ,1 , 5 ,4 , 8 ,1 , 0 ,,,,,,,,,,,,,
C , 5 ,8 ,8 ,8 ,8 ,7 ,8 ,8 ,0 ,7 ,7 ,8 ,8 ,5 ,0 ,7 ,4 , 8 ,1 , 7 ,2 , 8 ,1 , 0 ,2 , 7 ,2 , 8 ,1 , 5 ,1 , 0 ,1 , 7 ,,,,,,,,,,,,,
C , 6 ,8 ,8 ,5 ,5 ,0 ,8 ,5 ,5 ,5 ,0 ,8 ,0 ,5 ,5 ,5 ,2 , 8 ,2 , 5 ,1 , 0 ,1 , 8 ,3 , 5 ,1 , 0 ,1 , 8 ,1 , 0 ,3 , 5 ,,,,,,,,,,,,,
C , 7 ,8 ,7 ,0 ,5 ,5 ,8 ,7 ,0 ,5 ,5 ,8 ,7 ,7 ,0 ,5 ,1 , 8 ,1 , 7 ,1 , 0 ,2 , 5 ,1 , 8 ,1 , 7 ,1 , 0 ,2 , 5 ,1 , 8 ,2 , 7 ,1 , 0 ,1 , 5 ,,,,,,,
C , 8 ,5 ,0 ,7 ,7 ,0 ,5 ,6 ,0 ,7 ,7 ,6 ,6 ,6 ,0 ,7 ,1 , 5 ,1 , 0 ,2 , 7 ,1 , 0 ,1 , 5 ,1 , 6 ,1 , 0 ,2 , 7 ,3 , 6 ,1 , 0 ,1 , 7 ,,,,,,,,,
