PageRow,PageColumn,pixel1,pixel2,pixel3,pixel4,pixel5,pixel6,pixel7,pixel8,pixel9,pixel10,pixel11,pixel12,pixel13,pixel14,pixel15,count1,color1,count2,color2,count3,color3,count4,color4,count5,color5,count6,color6,count7,color7,count8,color8,count9,color9,count10,color10,count11,color11,count12,color12,count13,color13,count14,color14,count15,color15,
D , 9 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,15 , 7 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D , 10 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,15 , 7 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D , 11 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,15 , 7 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D , 12 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,15 , 7 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E , 1 ,2 ,2 ,2 ,2 ,2 ,0 ,0 ,0 ,0 ,0 ,5 ,5 ,5 ,5 ,5 ,5 , 2 ,5 , 0 ,5 , 5 ,,,,,,,,,,,,,,,,,,,,,,,,,
E , 2 ,5 ,0 ,5 ,5 ,5 ,5 ,0 ,5 ,5 ,7 ,5 ,0 ,5 ,7 ,7 ,1 , 5 ,1 , 0 ,4 , 5 ,1 , 0 ,2 , 5 ,1 , 7 ,1 , 5 ,1 , 0 ,1 , 5 ,2 , 7 ,,,,,,,,,,,
E , 3 ,0 ,0 ,5 ,7 ,7 ,5 ,0 ,5 ,7 ,7 ,5 ,0 ,5 ,5 ,7 ,2 , 0 ,1 , 5 ,2 , 7 ,1 , 5 ,1 , 0 ,1 , 5 ,2 , 7 ,1 , 5 ,1 , 0 ,2 , 5 ,1 , 7 ,,,,,,,,,
E , 4 ,5 ,0 ,5 ,5 ,7 ,5 ,5 ,5 ,5 ,5 ,0 ,0 ,0 ,0 ,0 ,1 , 5 ,1 , 0 ,2 , 5 ,1 , 7 ,5 , 5 ,5 , 0 ,,,,,,,,,,,,,,,,,,,
E , 5 ,8 ,8 ,8 ,8 ,7 ,8 ,8 ,8 ,8 ,7 ,8 ,8 ,8 ,8 ,7 ,4 , 8 ,1 , 7 ,4 , 8 ,1 , 7 ,4 , 8 ,1 , 7 ,,,,,,,,,,,,,,,,,,,
E , 6 ,8 ,8 ,8 ,7 ,7 ,8 ,8 ,7 ,7 ,7 ,8 ,8 ,7 ,7 ,7 ,3 , 8 ,2 , 7 ,2 , 8 ,3 , 7 ,2 , 8 ,3 , 7 ,,,,,,,,,,,,,,,,,,,
E , 7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,15 , 7 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E , 8 ,7 ,7 ,7 ,7 ,8 ,7 ,7 ,7 ,8 ,6 ,7 ,7 ,7 ,6 ,6 ,4 , 7 ,1 , 8 ,3 , 7 ,1 , 8 ,1 , 6 ,3 , 7 ,2 , 6 ,,,,,,,,,,,,,,,,,
E , 9 ,7 ,7 ,7 ,8 ,6 ,7 ,7 ,7 ,8 ,6 ,7 ,7 ,8 ,8 ,6 ,3 , 7 ,1 , 8 ,1 , 6 ,3 , 7 ,1 , 8 ,1 , 6 ,2 , 7 ,2 , 8 ,1 , 6 ,,,,,,,,,,,,,
E , 10 ,7 ,7 ,8 ,8 ,6 ,7 ,8 ,8 ,8 ,6 ,7 ,8 ,8 ,8 ,6 ,2 , 7 ,2 , 8 ,1 , 6 ,1 , 7 ,3 , 8 ,1 , 6 ,1 , 7 ,3 , 8 ,1 , 6 ,,,,,,,,,,,,,
E , 11 ,8 ,8 ,8 ,8 ,6 ,7 ,8 ,8 ,8 ,6 ,7 ,8 ,8 ,8 ,6 ,4 , 8 ,1 , 6 ,1 , 7 ,3 , 8 ,1 , 6 ,1 , 7 ,3 , 8 ,1 , 6 ,,,,,,,,,,,,,,,
E , 12 ,7 ,8 ,8 ,6 ,6 ,7 ,8 ,6 ,4 ,4 ,7 ,3 ,6 ,6 ,6 ,1 , 7 ,2 , 8 ,2 , 6 ,1 , 7 ,1 , 8 ,1 , 6 ,2 , 4 ,1 , 7 ,1 , 3 ,3 , 6 ,,,,,,,,,,,
F , 1 ,2 ,2 ,2 ,2 ,2 ,0 ,0 ,0 ,0 ,0 ,5 ,5 ,5 ,5 ,5 ,5 , 2 ,5 , 0 ,5 , 5 ,,,,,,,,,,,,,,,,,,,,,,,,,
F , 2 ,5 ,5 ,5 ,5 ,1 ,7 ,7 ,5 ,5 ,1 ,7 ,7 ,7 ,5 ,1 ,4 , 5 ,1 , 1 ,2 , 7 ,2 , 5 ,1 , 1 ,3 , 7 ,1 , 5 ,1 , 1 ,,,,,,,,,,,,,,,
F , 3 ,7 ,7 ,7 ,5 ,1 ,7 ,7 ,7 ,5 ,1 ,7 ,7 ,7 ,5 ,1 ,3 , 7 ,1 , 5 ,1 , 1 ,3 , 7 ,1 , 5 ,1 , 1 ,3 , 7 ,1 , 5 ,1 , 1 ,,,,,,,,,,,,,
F , 4 ,7 ,7 ,5 ,5 ,1 ,7 ,7 ,5 ,5 ,5 ,7 ,7 ,0 ,0 ,0 ,2 , 7 ,2 , 5 ,1 , 1 ,2 , 7 ,3 , 5 ,2 , 7 ,3 , 0 ,,,,,,,,,,,,,,,,,
F , 5 ,7 ,7 ,8 ,8 ,8 ,7 ,7 ,8 ,8 ,8 ,7 ,7 ,8 ,8 ,8 ,2 , 7 ,3 , 8 ,2 , 7 ,3 , 8 ,2 , 7 ,3 , 8 ,,,,,,,,,,,,,,,,,,,
F , 6 ,7 ,7 ,8 ,8 ,8 ,7 ,7 ,8 ,8 ,8 ,7 ,7 ,8 ,8 ,8 ,2 , 7 ,3 , 8 ,2 , 7 ,3 , 8 ,2 , 7 ,3 , 8 ,,,,,,,,,,,,,,,,,,,
F , 7 ,7 ,8 ,8 ,8 ,8 ,7 ,8 ,8 ,8 ,6 ,8 ,8 ,6 ,6 ,4 ,1 , 7 ,4 , 8 ,1 , 7 ,3 , 8 ,1 , 6 ,2 , 8 ,2 , 6 ,1 , 4 ,,,,,,,,,,,,,,,
F , 8 ,6 ,6 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,6 ,6 ,6 ,6 ,6 ,2 , 6 ,8 , 4 ,5 , 6 ,,,,,,,,,,,,,,,,,,,,,,,,,
F , 9 ,4 ,4 ,4 ,4 ,4 ,4 ,6 ,6 ,4 ,6 ,4 ,6 ,6 ,4 ,6 ,6 , 4 ,2 , 6 ,1 , 4 ,1 , 6 ,1 , 4 ,2 , 6 ,1 , 4 ,1 , 6 ,,,,,,,,,,,,,,,
F , 10 ,4 ,6 ,6 ,4 ,6 ,4 ,6 ,6 ,4 ,6 ,4 ,6 ,6 ,4 ,6 ,1 , 4 ,2 , 6 ,1 , 4 ,1 , 6 ,1 , 4 ,2 , 6 ,1 , 4 ,1 , 6 ,1 , 4 ,2 , 6 ,1 , 4 ,1 , 6 ,,,,,,,
F , 11 ,4 ,6 ,6 ,4 ,6 ,4 ,6 ,6 ,4 ,6 ,4 ,4 ,4 ,4 ,4 ,1 , 4 ,2 , 6 ,1 , 4 ,1 , 6 ,1 , 4 ,2 , 6 ,1 , 4 ,1 , 6 ,5 , 4 ,,,,,,,,,,,,,
F , 12 ,6 ,6 ,6 ,6 ,6 ,4 ,4 ,4 ,4 ,4 ,6 ,6 ,6 ,6 ,6 ,5 , 6 ,5 , 4 ,5 , 6 ,,,,,,,,,,,,,,,,,,,,,,,,,
G , 1 ,2 ,2 ,2 ,2 ,2 ,0 ,0 ,0 ,0 ,0 ,5 ,5 ,5 ,5 ,5 ,5 , 2 ,5 , 0 ,5 , 5 ,,,,,,,,,,,,,,,,,,,,,,,,,
G , 2 ,1 ,1 ,1 ,5 ,1 ,5 ,5 ,1 ,5 ,1 ,5 ,5 ,1 ,5 ,1 ,3 , 1 ,1 , 5 ,1 , 1 ,2 , 5 ,1 , 1 ,1 , 5 ,1 , 1 ,2 , 5 ,1 , 1 ,1 , 5 ,1 , 1 ,,,,,,,,,
G , 3 ,1 ,1 ,1 ,5 ,1 ,5 ,5 ,5 ,5 ,1 ,5 ,5 ,5 ,5 ,1 ,3 , 1 ,1 , 5 ,1 , 1 ,4 , 5 ,1 , 1 ,4 , 5 ,1 , 1 ,,,,,,,,,,,,,,,,,
G , 4 ,5 ,5 ,5 ,5 ,1 ,5 ,5 ,5 ,5 ,5 ,0 ,0 ,0 ,5 ,1 ,4 , 5 ,1 , 1 ,5 , 5 ,3 , 0 ,1 , 5 ,1 , 1 ,,,,,,,,,,,,,,,,,,,
G , 5 ,8 ,8 ,0 ,5 ,5 ,8 ,8 ,0 ,0 ,0 ,8 ,8 ,8 ,8 ,8 ,2 , 8 ,1 , 0 ,2 , 5 ,2 , 8 ,3 , 0 ,5 , 8 ,,,,,,,,,,,,,,,,,,,
G , 6 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,6 ,6 ,13 , 8 ,2 , 6 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
G , 7 ,8 ,6 ,6 ,4 ,4 ,6 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,1 , 8 ,2 , 6 ,2 , 4 ,1 , 6 ,9 , 4 ,,,,,,,,,,,,,,,,,,,,,
G , 8 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,6 ,6 ,6 ,6 ,6 ,10 , 4 ,5 , 6 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
G , 9 ,4 ,4 ,4 ,4 ,4 ,6 ,4 ,6 ,6 ,4 ,6 ,4 ,6 ,6 ,4 ,5 , 4 ,1 , 6 ,1 , 4 ,2 , 6 ,1 , 4 ,1 , 6 ,1 , 4 ,2 , 6 ,1 , 4 ,,,,,,,,,,,,,
G , 10 ,6 ,4 ,6 ,6 ,4 ,6 ,4 ,6 ,6 ,4 ,6 ,4 ,6 ,6 ,4 ,1 , 6 ,1 , 4 ,2 , 6 ,1 , 4 ,1 , 6 ,1 , 4 ,2 , 6 ,1 , 4 ,1 , 6 ,1 , 4 ,2 , 6 ,1 , 4 ,,,,,,,
G , 11 ,6 ,4 ,6 ,6 ,4 ,6 ,4 ,6 ,6 ,4 ,4 ,4 ,4 ,4 ,4 ,1 , 6 ,1 , 4 ,2 , 6 ,1 , 4 ,1 , 6 ,1 , 4 ,2 , 6 ,6 , 4 ,,,,,,,,,,,,,,,
G , 12 ,6 ,6 ,6 ,6 ,6 ,4 ,4 ,4 ,4 ,4 ,6 ,6 ,6 ,6 ,6 ,5 , 6 ,5 , 4 ,5 , 6 ,,,,,,,,,,,,,,,,,,,,,,,,,
H , 1 ,2 ,2 ,2 ,2 ,2 ,0 ,0 ,0 ,0 ,0 ,5 ,5 ,5 ,5 ,5 ,5 , 2 ,5 , 0 ,5 , 5 ,,,,,,,,,,,,,,,,,,,,,,,,,
H , 2 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,1 ,5 ,5 ,5 ,5 ,5 ,5 ,8 , 5 ,1 , 1 ,6 , 5 ,,,,,,,,,,,,,,,,,,,,,,,,,
H , 3 ,1 ,1 ,5 ,1 ,5 ,5 ,1 ,5 ,1 ,5 ,5 ,1 ,5 ,1 ,5 ,2 , 1 ,1 , 5 ,1 , 1 ,2 , 5 ,1 , 1 ,1 , 5 ,1 , 1 ,2 , 5 ,1 , 1 ,1 , 5 ,1 , 1 ,1 , 5 ,,,,,,,
H , 4 ,5 ,1 ,5 ,1 ,5 ,5 ,5 ,5 ,5 ,5 ,1 ,1 ,1 ,1 ,1 ,1 , 5 ,1 , 1 ,1 , 5 ,1 , 1 ,6 , 5 ,5 , 1 ,,,,,,,,,,,,,,,,,,,
H , 5 ,5 ,5 ,5 ,5 ,5 ,0 ,0 ,0 ,0 ,0 ,8 ,8 ,8 ,8 ,8 ,5 , 5 ,5 , 0 ,5 , 8 ,,,,,,,,,,,,,,,,,,,,,,,,,
H , 6 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,6 ,6 ,6 ,6 ,6 ,10 , 8 ,5 , 6 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
H , 7 ,6 ,6 ,4 ,4 ,4 ,4 ,4 ,6 ,6 ,4 ,4 ,4 ,4 ,4 ,6 ,2 , 6 ,5 , 4 ,2 , 6 ,5 , 4 ,1 , 6 ,,,,,,,,,,,,,,,,,,,,,
H , 8 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,6 ,6 ,6 ,6 ,6 ,10 , 4 ,5 , 6 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
H , 9 ,4 ,4 ,4 ,4 ,4 ,6 ,6 ,4 ,6 ,6 ,6 ,6 ,4 ,6 ,6 ,5 , 4 ,2 , 6 ,1 , 4 ,4 , 6 ,1 , 4 ,2 , 6 ,,,,,,,,,,,,,,,,,,,
H , 10 ,6 ,6 ,4 ,6 ,6 ,6 ,6 ,4 ,6 ,6 ,6 ,6 ,4 ,6 ,6 ,2 , 6 ,1 , 4 ,4 , 6 ,1 , 4 ,4 , 6 ,1 , 4 ,2 , 6 ,,,,,,,,,,,,,,,,,
H , 11 ,6 ,6 ,4 ,6 ,6 ,6 ,6 ,4 ,6 ,6 ,4 ,4 ,4 ,4 ,4 ,2 , 6 ,1 , 4 ,4 , 6 ,1 , 4 ,2 , 6 ,5 , 4 ,,,,,,,,,,,,,,,,,,,
H , 12 ,6 ,6 ,6 ,6 ,6 ,4 ,4 ,4 ,4 ,4 ,6 ,6 ,6 ,6 ,6 ,5 , 6 ,5 , 4 ,5 , 6 ,,,,,,,,,,,,,,,,,,,,,,,,,
I , 1 ,2 ,2 ,2 ,2 ,2 ,0 ,0 ,0 ,0 ,0 ,5 ,5 ,5 ,5 ,5 ,5 , 2 ,5 , 0 ,5 , 5 ,,,,,,,,,,,,,,,,,,,,,,,,,
I , 2 ,1 ,5 ,1 ,5 ,5 ,1 ,5 ,1 ,5 ,5 ,1 ,5 ,1 ,5 ,5 ,1 , 1 ,1 , 5 ,1 , 1 ,2 , 5 ,1 , 1 ,1 , 5 ,1 , 1 ,2 , 5 ,1 , 1 ,1 , 5 ,1 , 1 ,2 , 5 ,,,,,,,
I , 3 ,1 ,5 ,1 ,5 ,1 ,1 ,5 ,1 ,5 ,1 ,1 ,5 ,1 ,5 ,1 ,1 , 1 ,1 , 5 ,1 , 1 ,1 , 5 ,2 , 1 ,1 , 5 ,1 , 1 ,1 , 5 ,2 , 1 ,1 , 5 ,1 , 1 ,1 , 5 ,1 , 1 ,,,,,
I , 4 ,1 ,5 ,1 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,1 ,1 ,1 ,1 ,1 ,1 , 1 ,1 , 5 ,1 , 1 ,7 , 5 ,5 , 1 ,,,,,,,,,,,,,,,,,,,,,
